timestamp,datetime,midpoint,best_bid,best_ask,spread,bid_depth_top5,ask_depth_top5
1770944548,2026-02-13T09:02:28.669392,0.0015,0.002,0.001,0.001,3840419.07,451904.41
1770944608,2026-02-13T09:03:28.872555,0.0015,0.002,0.001,0.001,3840419.07,449540.87
1770944664,2026-02-13T09:04:24.277801,0.0015,0.002,0.001,0.001,3840419.07,449490.77
1770944726,2026-02-13T09:05:26.579937,0.0015,0.002,0.001,0.001,3840419.07,449490.77
1770944788,2026-02-13T09:06:28.669154,0.0015,0.002,0.001,0.001,3840419.07,449491.32
1770944850,2026-02-13T09:07:30.618888,0.0015,0.002,0.001,0.001,3840419.07,449491.32
1770944907,2026-02-13T09:08:27.697213,0.0015,0.002,0.001,0.001,3840419.07,449491.32
1770944968,2026-02-13T09:09:28.547865,0.0015,0.002,0.001,0.001,3840419.07,449541.42
1770945026,2026-02-13T09:10:26.697098,0.0015,0.002,0.001,0.001,3840419.07,449491.32
1770945086,2026-02-13T09:11:26.342935,0.0015,0.002,0.001,0.001,3840419.07,449501.33999999997
1770945149,2026-02-13T09:12:29.559736,0.0015,0.002,0.001,0.001,3840419.07,449531.32
1770945208,2026-02-13T09:13:28.362486,0.0015,0.002,0.001,0.001,3840419.07,449531.32
1770945269,2026-02-13T09:14:29.083221,0.0015,0.002,0.001,0.001,3840419.07,449491.24
1770945328,2026-02-13T09:15:28.705589,0.0015,0.002,0.001,0.001,3840419.07,443501.27
1770945388,2026-02-13T09:16:28.923513,0.0015,0.002,0.001,0.001,3840419.07,443512.72
1770945449,2026-02-13T09:17:29.600975,0.0015,0.002,0.001,0.001,3840419.07,449492.67
1770945509,2026-02-13T09:18:29.105492,0.0015,0.002,0.001,0.001,3840419.07,449502.69
1770945568,2026-02-13T09:19:28.066139,0.0015,0.002,0.001,0.001,3840419.07,449492.67
1770945624,2026-02-13T09:20:24.259327,0.0015,0.002,0.001,0.001,3840419.07,449562.81
1770945689,2026-02-13T09:21:29.524205,0.0015,0.002,0.001,0.001,3840419.07,449522.73
1770945747,2026-02-13T09:22:27.763392,0.0015,0.002,0.001,0.001,3840419.07,449522.73
1770945803,2026-02-13T09:23:23.563466,0.0015,0.002,0.001,0.001,3840219.07,449502.63
1770945868,2026-02-13T09:24:28.637262,0.0015,0.002,0.001,0.001,3840219.07,449492.61
1770945927,2026-02-13T09:25:27.269880,0.0015,0.002,0.001,0.001,3840219.07,449492.61
1770945983,2026-02-13T09:26:23.293157,0.0015,0.002,0.001,0.001,3840219.07,449502.63
1770946046,2026-02-13T09:27:26.060582,0.0015,0.002,0.001,0.001,3840219.07,449512.64999999997
1770946107,2026-02-13T09:28:27.029488,0.0015,0.002,0.001,0.001,3840219.07,449502.63
1770946166,2026-02-13T09:29:26.677200,0.0015,0.002,0.001,0.001,3840219.07,449268.76
1770946226,2026-02-13T09:30:26.950737,0.0015,0.002,0.001,0.001,3840219.07,449028.3
1770946286,2026-02-13T09:31:26.344062,0.0015,0.002,0.001,0.001,3840219.07,448912.33
1770946346,2026-02-13T09:32:26.235090,0.0015,0.002,0.001,0.001,3840219.07,448912.33
1770946404,2026-02-13T09:33:24.179179,0.0015,0.002,0.001,0.001,3840219.07,448912.33
1770946466,2026-02-13T09:34:26.628030,0.0015,0.002,0.001,0.001,3840219.07,448912.33
1770946526,2026-02-13T09:35:26.233669,0.0015,0.002,0.001,0.001,3840219.07,448912.33
1770946587,2026-02-13T09:36:27.697040,0.0015,0.002,0.001,0.001,3840219.07,448912.33
1770946647,2026-02-13T09:37:27.902767,0.0015,0.002,0.001,0.001,3840219.07,448912.33
1770946706,2026-02-13T09:38:26.237251,0.0015,0.002,0.001,0.001,3840202.05,448912.33
1770946767,2026-02-13T09:39:27.567930,0.0015,0.002,0.001,0.001,3840202.05,448912.33
1770946827,2026-02-13T09:40:27.219460,0.0015,0.002,0.001,0.001,3840202.05,448922.35
1770946889,2026-02-13T09:41:29.221247,0.0015,0.002,0.001,0.001,3840202.05,448912.33
1770946943,2026-02-13T09:42:23.118934,0.0015,0.002,0.001,0.001,3840202.05,448912.33
1770947011,2026-02-13T09:43:31.457678,0.0015,0.002,0.001,0.001,3840173.02,448912.33
1770947067,2026-02-13T09:44:27.667985,0.0015,0.002,0.001,0.001,3839973.02,448912.33
1770947126,2026-02-13T09:45:26.290921,0.0015,0.002,0.001,0.001,3839973.02,448912.33
1770947187,2026-02-13T09:46:27.547533,0.0015,0.002,0.001,0.001,3839958.0,448912.33
1770947245,2026-02-13T09:47:25.388124,0.0015,0.002,0.001,0.001,3839958.0,448912.33
1770947308,2026-02-13T09:48:28.284068,0.0015,0.002,0.001,0.001,3839958.0,448932.67
1770947362,2026-02-13T09:49:22.831638,0.0015,0.002,0.001,0.001,3839958.0,448992.79
1770947427,2026-02-13T09:50:27.278686,0.0015,0.002,0.001,0.001,3839958.0,448943.81
1770947487,2026-02-13T09:51:27.950220,0.0015,0.002,0.001,0.001,3839958.0,448943.81
1770947546,2026-02-13T09:52:26.493327,0.0015,0.002,0.001,0.001,3839958.0,448943.81
1770947605,2026-02-13T09:53:25.038609,0.0015,0.002,0.001,0.001,3839958.0,448953.82999999996
1770947662,2026-02-13T09:54:22.726922,0.0015,0.002,0.001,0.001,3839958.0,448963.85
1770947727,2026-02-13T09:55:27.366643,0.0015,0.002,0.001,0.001,3839958.0,448993.91
1770947782,2026-02-13T09:56:22.676040,0.0015,0.002,0.001,0.001,3839958.0,448973.87
1770947846,2026-02-13T09:57:26.290705,0.0015,0.002,0.001,0.001,3839958.0,448963.83
1770947906,2026-02-13T09:58:26.850481,0.0015,0.002,0.001,0.001,3839937.98,448963.84
1770947964,2026-02-13T09:59:24.754546,0.0015,0.002,0.001,0.001,3839937.98,448943.8
1770948027,2026-02-13T10:00:27.226078,0.0015,0.002,0.001,0.001,3839937.98,448943.8
1770948084,2026-02-13T10:01:24.226360,0.0015,0.002,0.001,0.001,3839937.98,448953.82
1770948146,2026-02-13T10:02:26.976720,0.0015,0.002,0.001,0.001,3839937.98,448943.70999999996
