timestamp,datetime,midpoint,best_bid,best_ask,spread,bid_depth_top5,ask_depth_top5
1770946891,2026-02-13T09:41:31.280258,0.0075,0.008,0.007,0.001,3700597.72,612748.02
1770946944,2026-02-13T09:42:24.689842,0.0075,0.008,0.007,0.001,3700597.72,612748.02
1770947013,2026-02-13T09:43:33.281608,0.0075,0.008,0.007,0.001,3700597.72,612748.02
1770947070,2026-02-13T09:44:30.765225,0.0075,0.008,0.007,0.001,3702114.23,611093.02
1770947127,2026-02-13T09:45:27.625147,0.0075,0.008,0.007,0.001,3702114.23,609439.02
1770947190,2026-02-13T09:46:30.052708,0.0075,0.008,0.007,0.001,3702114.23,609439.02
1770947247,2026-02-13T09:47:27.001737,0.0075,0.008,0.007,0.001,3702114.23,609439.02
1770947310,2026-02-13T09:48:30.271001,0.0075,0.008,0.007,0.001,3702114.23,609439.02
1770947364,2026-02-13T09:49:24.341291,0.0075,0.008,0.007,0.001,3702114.23,609439.02
1770947429,2026-02-13T09:50:29.506135,0.0075,0.008,0.007,0.001,3702114.23,609439.02
1770947490,2026-02-13T09:51:30.298603,0.0075,0.008,0.007,0.001,3702114.23,609439.02
1770947548,2026-02-13T09:52:28.289329,0.0075,0.008,0.007,0.001,3702114.23,609439.02
1770947606,2026-02-13T09:53:26.437120,0.0075,0.008,0.007,0.001,3702114.23,609439.02
1770947664,2026-02-13T09:54:24.038323,0.0075,0.008,0.007,0.001,3702114.23,609439.02
1770947729,2026-02-13T09:55:29.084558,0.0075,0.008,0.007,0.001,3702114.23,609439.02
1770947784,2026-02-13T09:56:24.320371,0.0075,0.008,0.007,0.001,3702114.23,609439.02
1770947847,2026-02-13T09:57:27.990175,0.0075,0.008,0.007,0.001,3702114.23,609439.02
1770947908,2026-02-13T09:58:28.781493,0.0075,0.008,0.007,0.001,3694114.25,608579.02
1770947966,2026-02-13T09:59:26.223234,0.0075,0.008,0.007,0.001,3701034.75,608582.02
1770948028,2026-02-13T10:00:28.937794,0.0075,0.008,0.007,0.001,3702109.19,607770.02
1770948085,2026-02-13T10:01:25.750854,0.0075,0.008,0.007,0.001,3702109.19,607770.02
1770948148,2026-02-13T10:02:28.947049,0.0075,0.008,0.007,0.001,3702109.19,607770.02
