timestamp,datetime,midpoint,best_bid,best_ask,spread,bid_depth_top5,ask_depth_top5
1770947595,2026-02-13T09:53:15.066511,0.0015,0.002,0.001,0.001,107403.07,71311.32
1770947654,2026-02-13T09:54:14.245566,0.0015,0.002,0.001,0.001,107403.07,71311.32
1770947715,2026-02-13T09:55:15.859020,0.0015,0.002,0.001,0.001,107403.07,71311.32
1770947774,2026-02-13T09:56:14.230731,0.0015,0.002,0.001,0.001,107403.07,71311.32
1770947835,2026-02-13T09:57:15.576453,0.0015,0.002,0.001,0.001,107022.53,71311.32
1770947895,2026-02-13T09:58:15.738829,0.0015,0.002,0.001,0.001,106942.86,71311.32
1770947954,2026-02-13T09:59:14.851141,0.0015,0.002,0.001,0.001,106942.86,71311.32
1770948016,2026-02-13T10:00:16.298842,0.0015,0.002,0.001,0.001,106942.86,71311.32
1770948074,2026-02-13T10:01:14.807768,0.0015,0.002,0.001,0.001,106942.86,69616.45
1770948135,2026-02-13T10:02:15.998809,0.0015,0.002,0.001,0.001,106942.86,69616.45
