timestamp,datetime,midpoint,best_bid,best_ask,spread,bid_depth_top5,ask_depth_top5
1770944532,2026-02-13T09:02:12.158446,0.0025,0.003,0.002,0.001,2473763.24,61852.75
1770944592,2026-02-13T09:03:12.293771,0.0025,0.003,0.002,0.001,2473763.24,61842.729999999996
1770944651,2026-02-13T09:04:11.675185,0.0025,0.003,0.002,0.001,2473763.24,61852.75
1770944712,2026-02-13T09:05:12.288951,0.0025,0.003,0.002,0.001,2473763.24,61842.729999999996
1770944772,2026-02-13T09:06:12.560510,0.0025,0.003,0.002,0.001,2473763.24,61843.28
1770944832,2026-02-13T09:07:12.886158,0.0025,0.003,0.002,0.001,2473763.24,61843.28
1770944892,2026-02-13T09:08:12.211144,0.0025,0.003,0.002,0.001,2473763.24,61843.28
1770944952,2026-02-13T09:09:12.018695,0.0025,0.003,0.002,0.001,2473747.2,53893.44
1770945012,2026-02-13T09:10:12.739616,0.0025,0.003,0.002,0.001,2473747.2,59843.28
1770945072,2026-02-13T09:11:12.087788,0.0025,0.003,0.002,0.001,2473747.2,59822.45
1770945132,2026-02-13T09:12:12.559248,0.0025,0.003,0.002,0.001,2473747.2,59831.68
1770945192,2026-02-13T09:13:12.136084,0.0025,0.003,0.002,0.001,2473731.16,59841.619999999995
1770945252,2026-02-13T09:14:12.492727,0.0025,0.003,0.002,0.001,2473731.16,59780.71
1770945312,2026-02-13T09:15:12.284563,0.0025,0.003,0.002,0.001,2473731.16,53780.72
1770945372,2026-02-13T09:16:12.276652,0.0025,0.003,0.002,0.001,2473731.16,53802.19
1770945433,2026-02-13T09:17:13.010814,0.0025,0.003,0.002,0.001,2473731.16,59782.14
1770945492,2026-02-13T09:18:12.269751,0.0025,0.003,0.002,0.001,2473731.16,59782.14
1770945552,2026-02-13T09:19:12.325336,0.0025,0.003,0.002,0.001,2473731.16,59782.14
1770945611,2026-02-13T09:20:11.428503,0.0025,0.003,0.002,0.001,2473731.16,59802.18
1770945672,2026-02-13T09:21:12.671733,0.0025,0.003,0.002,0.001,2473731.16,59872.37
1770945732,2026-02-13T09:22:12.783057,0.0025,0.003,0.002,0.001,2473731.16,59812.2
1770945791,2026-02-13T09:23:11.428124,0.0025,0.003,0.002,0.001,2473531.16,59812.14
1770945852,2026-02-13T09:24:12.646979,0.0025,0.003,0.002,0.001,2473531.16,59782.08
1770945912,2026-02-13T09:25:12.225477,0.0025,0.003,0.002,0.001,2473481.16,59782.08
1770945971,2026-02-13T09:26:11.616061,0.0025,0.003,0.002,0.001,2473481.16,59782.08
1770946030,2026-02-13T09:27:10.980803,0.0025,0.003,0.002,0.001,2473481.16,59802.12
1770946091,2026-02-13T09:28:11.416709,0.0025,0.003,0.002,0.001,2473481.16,59792.1
1770946151,2026-02-13T09:29:11.247740,0.0025,0.003,0.002,0.001,2473481.16,59792.1
1770946211,2026-02-13T09:30:11.425795,0.0025,0.003,0.002,0.001,2473481.16,59782.08
1770946271,2026-02-13T09:31:11.146506,0.0025,0.003,0.002,0.001,2473481.16,59782.08
1770946331,2026-02-13T09:32:11.147626,0.0025,0.003,0.002,0.001,2473481.16,59792.1
1770946391,2026-02-13T09:33:11.094442,0.0025,0.003,0.002,0.001,2473481.16,59782.08
1770946451,2026-02-13T09:34:11.456395,0.0025,0.003,0.002,0.001,2473481.16,59782.08
1770946511,2026-02-13T09:35:11.292198,0.0025,0.003,0.002,0.001,2473481.16,59782.08
1770946571,2026-02-13T09:36:11.251818,0.0025,0.003,0.002,0.001,2473481.16,59782.08
1770946631,2026-02-13T09:37:11.209957,0.0025,0.003,0.002,0.001,2473481.16,59782.08
1770946690,2026-02-13T09:38:10.973494,0.0025,0.003,0.002,0.001,2473481.16,59782.08
1770946751,2026-02-13T09:39:11.370756,0.0025,0.003,0.002,0.001,2473481.16,59738.74
1770946811,2026-02-13T09:40:11.403381,0.0025,0.003,0.002,0.001,2473481.16,59738.74
1770946873,2026-02-13T09:41:13.164589,0.0025,0.003,0.002,0.001,2473481.16,59738.74
1770946930,2026-02-13T09:42:10.832643,0.0025,0.003,0.002,0.001,2473481.16,59738.74
1770946990,2026-02-13T09:43:10.930751,0.0025,0.003,0.002,0.001,2473481.16,59738.74
1770947051,2026-02-13T09:44:11.675694,0.0025,0.003,0.002,0.001,2473481.16,59738.74
1770947111,2026-02-13T09:45:11.695790,0.0025,0.003,0.002,0.001,2473481.16,59738.74
1770947172,2026-02-13T09:46:12.484567,0.0025,0.003,0.002,0.001,2473481.16,59738.74
1770947231,2026-02-13T09:47:11.703307,0.0025,0.003,0.002,0.001,2473465.12,59738.74
1770947290,2026-02-13T09:48:10.928044,0.0025,0.003,0.002,0.001,2473465.12,59749.07
1770947351,2026-02-13T09:49:11.219804,0.0025,0.003,0.002,0.001,2473465.12,59799.2
1770947411,2026-02-13T09:50:11.422407,0.0025,0.003,0.002,0.001,2473465.12,59809.22
1770947471,2026-02-13T09:51:11.471584,0.0025,0.003,0.002,0.001,2473465.12,59779.159999999996
1770947531,2026-02-13T09:52:11.270651,0.0025,0.003,0.002,0.001,2473465.12,59779.159999999996
1770947591,2026-02-13T09:53:11.154208,0.0025,0.003,0.002,0.001,2473465.12,59779.159999999996
1770947650,2026-02-13T09:54:10.892893,0.0025,0.003,0.002,0.001,2473449.08,59789.18
1770947711,2026-02-13T09:55:11.603255,0.0025,0.003,0.002,0.001,2473449.08,59809.21
1770947771,2026-02-13T09:56:11.008710,0.0025,0.003,0.002,0.001,2473449.08,59819.229999999996
1770947831,2026-02-13T09:57:11.619648,0.0025,0.003,0.002,0.001,2473449.08,59789.17
1770947891,2026-02-13T09:58:11.314510,0.0025,0.003,0.002,0.001,2473449.08,59799.18
1770947951,2026-02-13T09:59:11.250202,0.0025,0.003,0.002,0.001,2473449.08,59799.18
1770948012,2026-02-13T10:00:12.045315,0.0025,0.003,0.002,0.001,2473409.0,59779.14
1770948071,2026-02-13T10:01:11.055303,0.0025,0.003,0.002,0.001,2473409.0,59739.16
1770948131,2026-02-13T10:02:11.282143,0.0025,0.003,0.002,0.001,2473409.0,59739.16
