timestamp,datetime,midpoint,best_bid,best_ask,spread,bid_depth_top5,ask_depth_top5
1770947185,2026-02-13T09:46:25.807206,0.0485,0.049,0.048,0.001,2087.36,1759.55
1770947243,2026-02-13T09:47:23.250164,0.0485,0.049,0.048,0.001,2087.36,1759.55
1770947306,2026-02-13T09:48:26.486796,0.0485,0.049,0.048,0.001,2087.36,1759.55
1770947361,2026-02-13T09:49:21.424588,0.0485,0.049,0.048,0.001,2087.36,1759.55
1770947425,2026-02-13T09:50:25.226447,0.0485,0.049,0.048,0.001,2087.36,1759.55
1770947485,2026-02-13T09:51:25.874969,0.0485,0.049,0.048,0.001,2044.53,1716.72
1770947544,2026-02-13T09:52:24.931849,0.0485,0.049,0.048,0.001,2044.53,1748.72
1770947603,2026-02-13T09:53:23.210067,0.0485,0.049,0.048,0.001,2087.36,1758.72
1770947661,2026-02-13T09:54:21.265758,0.0485,0.049,0.048,0.001,2087.36,1758.72
1770947725,2026-02-13T09:55:25.622561,0.0485,0.049,0.048,0.001,2087.36,1758.72
1770947781,2026-02-13T09:56:21.351134,0.0485,0.049,0.048,0.001,2087.36,1758.72
1770947844,2026-02-13T09:57:24.467041,0.0485,0.049,0.048,0.001,2087.36,1758.72
1770947905,2026-02-13T09:58:25.283559,0.0485,0.049,0.048,0.001,2087.36,1758.72
1770947963,2026-02-13T09:59:23.282125,0.0485,0.049,0.048,0.001,2087.36,1758.72
1770948025,2026-02-13T10:00:25.321018,0.0485,0.049,0.048,0.001,2087.36,1758.72
1770948082,2026-02-13T10:01:22.670524,0.0485,0.049,0.048,0.001,2087.36,1758.72
1770948145,2026-02-13T10:02:25.092040,0.0485,0.049,0.048,0.001,2087.36,1758.72
