timestamp,datetime,midpoint,best_bid,best_ask,spread,bid_depth_top5,ask_depth_top5
1770946159,2026-02-13T09:29:19.556517,0.944,0.945,0.943,0.002,43792.69,68814.04
1770946219,2026-02-13T09:30:19.229420,0.9445,0.946,0.943,0.003,43858.97,78313.53
1770946279,2026-02-13T09:31:19.058736,0.9445,0.946,0.943,0.003,44742.65,78313.53
1770946339,2026-02-13T09:32:19.379950,0.946,0.947,0.945,0.002,22253.04,86541.13
1770946398,2026-02-13T09:33:18.033345,0.946,0.947,0.945,0.002,22253.04,86541.13
1770946459,2026-02-13T09:34:19.508867,0.9455,0.946,0.945,0.001,22232.68,78248.13
1770946519,2026-02-13T09:35:19.234674,0.9455,0.946,0.945,0.001,22434.95,78277.18
1770946579,2026-02-13T09:36:19.638540,0.9445,0.945,0.944,0.001,40629.95,92871.0
1770946639,2026-02-13T09:37:19.395576,0.9445,0.945,0.944,0.001,40629.95,92810.95
1770946698,2026-02-13T09:38:18.814763,0.9445,0.945,0.944,0.001,40629.95,92795.87
1770946759,2026-02-13T09:39:19.469222,0.9445,0.945,0.944,0.001,40573.73,92794.63
1770946819,2026-02-13T09:40:19.009629,0.9445,0.945,0.944,0.001,40572.49,92748.9
1770946882,2026-02-13T09:41:22.047510,0.9445,0.945,0.944,0.001,40571.44,92748.9
1770946937,2026-02-13T09:42:17.380923,0.9445,0.945,0.944,0.001,40571.44,92848.9
1770947003,2026-02-13T09:43:23.870115,0.9445,0.945,0.944,0.001,40571.44,92848.9
1770947059,2026-02-13T09:44:19.491586,0.9435,0.944,0.943,0.001,44935.92,87406.15
1770947120,2026-02-13T09:45:20.044647,0.944,0.945,0.943,0.002,44985.98,92817.29
1770947180,2026-02-13T09:46:20.091286,0.9435,0.945,0.942,0.003,49710.17,92817.29
1770947238,2026-02-13T09:47:18.499029,0.942,0.943,0.941,0.002,51577.42,34979.81
1770947299,2026-02-13T09:48:19.961777,0.9425,0.944,0.941,0.003,51587.42,87427.75
1770947357,2026-02-13T09:49:17.228603,0.9425,0.943,0.942,0.001,41046.83,34778.7
1770947419,2026-02-13T09:50:19.287341,0.942,0.943,0.941,0.002,51687.42,87377.75
1770947480,2026-02-13T09:51:20.628252,0.9415,0.942,0.941,0.001,51389.42,34665.240000000005
1770947539,2026-02-13T09:52:19.041730,0.9415,0.942,0.941,0.001,51597.380000000005,35026.12
1770947598,2026-02-13T09:53:18.496852,0.942,0.943,0.941,0.002,51488.45,87454.59
1770947656,2026-02-13T09:54:16.977879,0.942,0.943,0.941,0.002,51488.45,87454.59
1770947719,2026-02-13T09:55:19.941048,0.942,0.943,0.941,0.002,51488.45,87399.25
1770947777,2026-02-13T09:56:17.106535,0.942,0.943,0.941,0.002,51488.45,87339.2
1770947838,2026-02-13T09:57:18.875877,0.942,0.943,0.941,0.002,51488.45,87339.2
1770947899,2026-02-13T09:58:19.480471,0.942,0.943,0.941,0.002,51488.45,87339.2
1770947958,2026-02-13T09:59:18.374127,0.9415,0.942,0.941,0.001,51593.11,87329.2
1770948020,2026-02-13T10:00:20.218703,0.943,0.944,0.942,0.002,49083.61,87314.54
1770948078,2026-02-13T10:01:18.049774,0.943,0.944,0.942,0.002,49183.61,89216.13
1770948139,2026-02-13T10:02:19.624970,0.943,0.944,0.942,0.002,49226.8,89216.13
