timestamp,datetime,midpoint,best_bid,best_ask,spread,bid_depth_top5,ask_depth_top5
1770991012,2026-02-13T21:56:52.107683,0.0015,0.002,0.001,0.001,677675.15,5127618.8
1770991470,2026-02-13T22:04:30.446529,0.0005,0.001,0.0,0.001,0,6099857.92
1770991531,2026-02-13T22:05:31.496581,0.0005,0.001,0.0,0.001,0,6099857.92
1770991591,2026-02-13T22:06:31.223765,0.0005,0.001,0.0,0.001,0,6099857.92
1770991651,2026-02-13T22:07:31.241388,0.0005,0.001,0.0,0.001,0,6099857.92
1770991711,2026-02-13T22:08:31.235201,0.0005,0.001,0.0,0.001,0,6099857.92
1770991771,2026-02-13T22:09:31.451181,0.0005,0.001,0.0,0.001,0,6099857.92
1770991831,2026-02-13T22:10:31.166737,0.0005,0.001,0.0,0.001,0,6097857.92
1770991891,2026-02-13T22:11:31.228129,0.0005,0.001,0.0,0.001,0,6097857.92
1770991950,2026-02-13T22:12:30.931387,0.0005,0.001,0.0,0.001,0,6098157.92
1770992010,2026-02-13T22:13:30.846565,0.0005,0.001,0.0,0.001,0,6098157.92
1770992070,2026-02-13T22:14:30.956675,0.0005,0.001,0.0,0.001,0,6098157.92
1770992131,2026-02-13T22:15:31.244437,0.0005,0.001,0.0,0.001,0,6083270.16
1770992190,2026-02-13T22:16:30.868196,0.0005,0.001,0.0,0.001,0,6083270.16
1770992250,2026-02-13T22:17:30.923896,0.0005,0.001,0.0,0.001,0,6083270.16
1770992311,2026-02-13T22:18:31.156234,0.0005,0.001,0.0,0.001,0,6083270.16
1770992371,2026-02-13T22:19:31.227294,0.0005,0.001,0.0,0.001,0,6083270.16
1770992431,2026-02-13T22:20:31.307254,0.0005,0.001,0.0,0.001,0,6083270.16
1770992491,2026-02-13T22:21:31.232047,0.0005,0.001,0.0,0.001,0,6083270.16
1770992551,2026-02-13T22:22:31.164504,0.0005,0.001,0.0,0.001,0,6083270.16
