timestamp,datetime,midpoint,best_bid,best_ask,spread,bid_depth_top5,ask_depth_top5
1770991007,2026-02-13T21:56:47.677746,0.0005,0.001,0.0,0.001,0,33295.86
1770991466,2026-02-13T22:04:26.109694,0.0005,0.001,0.0,0.001,0,33215.43
1770991526,2026-02-13T22:05:26.679220,0.0005,0.001,0.0,0.001,0,33215.43
1770991586,2026-02-13T22:06:26.778796,0.0005,0.001,0.0,0.001,0,33215.43
1770991646,2026-02-13T22:07:26.691492,0.0005,0.001,0.0,0.001,0,33215.43
1770991706,2026-02-13T22:08:26.690681,0.0005,0.001,0.0,0.001,0,33215.43
1770991766,2026-02-13T22:09:26.961978,0.0005,0.001,0.0,0.001,0,33215.43
1770991826,2026-02-13T22:10:26.684184,0.0005,0.001,0.0,0.001,0,33215.43
1770991886,2026-02-13T22:11:26.675262,0.0005,0.001,0.0,0.001,0,33215.43
1770991946,2026-02-13T22:12:26.451877,0.0005,0.001,0.0,0.001,0,33215.43
1770992006,2026-02-13T22:13:26.536671,0.0005,0.001,0.0,0.001,0,33215.43
1770992066,2026-02-13T22:14:26.542495,0.0005,0.001,0.0,0.001,0,33215.43
1770992126,2026-02-13T22:15:26.805885,0.0005,0.001,0.0,0.001,0,33215.43
1770992186,2026-02-13T22:16:26.469505,0.0005,0.001,0.0,0.001,0,33215.43
1770992246,2026-02-13T22:17:26.707955,0.0005,0.001,0.0,0.001,0,33215.43
1770992306,2026-02-13T22:18:26.649507,0.0005,0.001,0.0,0.001,0,33215.43
1770992366,2026-02-13T22:19:26.677526,0.0005,0.001,0.0,0.001,0,33215.43
1770992426,2026-02-13T22:20:26.668892,0.0005,0.001,0.0,0.001,0,33215.43
1770992486,2026-02-13T22:21:26.902402,0.0005,0.001,0.0,0.001,0,33215.43
1770992546,2026-02-13T22:22:26.724291,0.0005,0.001,0.0,0.001,0,33215.43
